place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,hours_ago,actual_date,année
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,cadf5f2b366b78db096353eb319c5435,4,,il y a 3 ans,,"Bonjour Filipe Rafael, Je vous remercie pour votre note. Je reste disponible et a votre ecoute, et sachez que nous mettrons tout en  uvre pour atteindre la cinquieme etoile. Sabrina Manager de la Relation Client",il y a 3 ans,,0,47.0,176.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,00f853636872bd6ee6e51d712b703500,3,,il y a 3 ans,,Merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes.,il y a 3 ans,,0,10.0,1.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,b78dca964995d6c6bbb638d73d793250,3,La caissiere etait patiente car ms etait beaucoup .,il y a 3 ans,,"Bonjour Philo Fagbemi, Merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. Nous travaillons actuellement sur notre ligne de caisse pour ameliorer lattente en caisse. Nhesitez pas a venir en echanger avec nous lors de votre prochain passage. Sandrine, Directrice du magasin",il y a 3 ans,,0,7.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,fcbd659c572d54d545c68d3d9f45a80f,5,"Tres contente du rayon frais ,  jai pu avoir un echange avec Alexia ce mercredi. Ca se voit que cest quelquun de passionne par son metier. Franchement je reviendrai. Merci beaucoup Alexia pour votre professionnalisme ca qui est rare de nos jours.",il y a 3 ans,,"Bonjour Sandra, Je vous remercie pour votre message celui-ci me donne du baume au c ur!! Je me souviens de notre echange et effectivement il etait tres interessant et instructif Au plaisir de vous revoir dans notre magasin Alexia, Manager frais",il y a 3 ans,,0,105.0,26.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,e2a89d0dc057ca3ec31077c9453e9c3d,5,,il y a 3 ans,,"Bonjour Marie, Nous vous remercions pour votre note. Nhesitez pas a venir a notre rencontre. Lequipe dAuchan Trappes,",il y a 3 ans,,0,15.0,15.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,44e08730deacc72ca200cbc7f347d19b,4,Tres bien achalande et beaucoup de produits frais et de plats prepares ! Un grand parking a lexterieur et facile dacces.,il y a 3 ans,,"Bonjour Elodie, Je vous remercie pour votre note et vos commentaires. Soucieuse de nous ameliorer. N hesitez pas a venir a ma rencontre pour me dire ce qui peut vous manquer. Sandrine, Directrice du magasin",il y a 3 ans,,0,57.0,4.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,1bc4a57540d5e722082a530da954315b,5,,il y a 3 ans,,"Bonjour Celestina, Nous vous remercions pour votre note. Nhesitez pas a venir a notre rencontre. Lequipe dAuchan Trappes,",il y a 3 ans,,0,,,,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,90864b552e27c66e9dfb15a967762846,3,,il y a 3 ans,,"Bonjour Murielle, Merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes.",il y a 3 ans,,0,68.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,096d7a03a52a36b85f65d554aa4c7c04,4,Il manque un boucher cest dommage.,il y a 3 ans,,"Bonjour Mme Lemouton, Nous vous remercions pour votre commentaire et votre note. Nous travaillons actuellement sur un projet de collaboration avec le stand boucherie de lhypermarche de Plaisir pour quils puissent nous livrer leurs produits prepares et transformes dans leur magasin. Nous esperons pouvoir mettre tres prochainement une nouvelle gamme de viande dans notre magasin et ainsi vous satisfaire au mieux. Lequipe Auchan Trappes",il y a 3 ans,,0,141.0,23.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,28849cf79d465a3d749ff7751eaf03e8,5,,il y a 3 ans,,"Bonjour Wael b a, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes",il y a 3 ans,,0,12.0,1.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,161c19320c5aeab7f298cb86e474a31a,4,,il y a 3 ans,,"Bonjour Agnes V JN, Nous vous remercions pour votre notre. Toute lequipe reste disponible et a votre ecoute, et nous mettrons tout en  uvre pour atteindre la cinquieme etoile et vous satisfaire au mieux. Lequipe Auchan Trappes.",il y a 3 ans,,0,79.0,202.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,d1cd9fb4216c6459450862ed7dd5552c,4,Des prix. Correct,il y a 3 ans,,"Bonjour Alain Archambault, Nous vous remercions pour votre note et votre commentaire. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,1,122.0,28.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,12b7eb6240863184750b9a47dffdac43,3,,il y a 3 ans,,"Bonjour Mehdy Ounoughi, merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes.",il y a 3 ans,,0,21.0,10.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,e9b2e18cb928c985863a71f49f1959cf,4,,il y a 3 ans,,"Bonjour Emeline Lanchantin, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,20.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,448a6268e63ca40a3f909545c3e2ec31,1,"Tres bien, tres peu de monde en semaine",il y a 3 ans,,"Bonjour Ghislaine Person, Nous vous remercions pour votre commentaire, cependant je constate avec regret que vous ne nous avez mis quune etoile, nhesitez pas a venir nous voir en magasin pour nous faire part de vos remarques pour que nous puissions nous ameliorer. Nous esperons vous revoir bientot et que votre visite sera des plus agreable. Lequipe Auchan Trappes.",il y a 3 ans,,0,4.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,efa88fa4e65a9d47ce34fcfac54696cd,4,Commerce de proximites bien agence,il y a 3 ans,,"Bonjour Joh Gn, Nous vous remercions pour votre note et votre commentaire. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,63.0,2.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,a40a3f58819e5d6deb6561b5e945ed7c,5,,il y a 3 ans,,"Bonjour Beatrice Travailleur, Nous vous remercions pour votre note. Toute lequipe reste disponible et a votre ecoute. LEquipe dAuchan Trappes",il y a 3 ans,,0,83.0,244.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,8a49cdb64b07fd2607ec08b239333162,4,"Bien, on trouve de tout mais ce nest quun petit supermarche donc on ny trouve pas forcement toutes les marques ou references",il y a 3 ans,,"Bonjour Xavier AZEN, Nous vous remercions pour votre note et votre commentaire. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,22.0,26.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,9a803d6dd91c7131ae8a52d3a4948517,4,,il y a 3 ans,,"Bonjour Delamaide Sarah, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,21.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,bd74fda1164053d920176138dc239d2e,4,,il y a 3 ans,,"Bonjour Zaidi Azouz, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,2.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,c4d6feec7481260fa6a863052c1809f5,4,"Propre, spacieux",il y a 3 ans,,"Bonjour Jean-pierre Blanchard, Nous vous remercions pour votre note et votre commentaire. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,2.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,ee0a18194dd36140a10674da2782af02,4,,il y a 3 ans,,"Bonjour Ki ller, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,19.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,7712f46da6ef61ce66e6daf9ad951262,5,,il y a 3 ans,,"Bonjour Yousra Ess, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,36.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,f12c885fe9290dbc710d758d6e8ec9d5,4,,il y a 3 ans,,"Bonjour Thang Van, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,6.0,11.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,7c6f691a3228a7f806a7b9569b704272,5,,il y a 3 ans,,"Bonjour Eric Avril, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,20.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,05ef208841f68ec372e950befa7f5830,1,,il y a 3 ans,,"Bonjour Hyperactif Zycia, merci davoir pris le temps de nous noter. Des choses vous manquent. N hesitez pas a revenir vers nous lors de votre prochain passage pour nous faire progresser et avoir la chance de mieux vous satisfaire. L equipe de trappes.",il y a 3 ans,,0,,,,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,4e3aa977e8a4b962e9c1821e33b883ae,4,Bien,il y a 3 ans,,"Bonjour Rene Casemayou, Nous vous remercions pour votre note et votre commentaire. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,25.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,6888470641a5b4217d61a4eeb9889f39,5,,il y a 3 ans,,"Bonjour The collection, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,2.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,d079f4430edc69c844959997eb30ca60,5,,il y a 3 ans,,"Bonjour Jibril M. , Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,33.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,59a9c9388a538f96ac9d53ba0dc6f5ad,4,,il y a 3 ans,,"Bonjour M. Dormois, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,67.0,16.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,af55843d77cc859a00b676bbf151065e,3,Peu de choix Cher,il y a 3 ans,,"Bonjour Youssef El Maroufy, merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes.",il y a 3 ans,,0,69.0,34.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,1f2ae19ccbd8630661af81616fcbf689,5,,il y a 3 ans,,"Bonjour Brice Etheve, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,18.0,39.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,4103336899dd74815a113622aa5047c0,4,,il y a 3 ans,,"Bonjour Valerie Lasne, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,11.0,3.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,361770c7bfc6e9df6d7c72bbd3ca6b15,5,,il y a 3 ans,,"Bonjour Valentin Bonnin, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,13.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,031951dc91da4fa255dace61aa846cdf,5,,il y a 3 ans,,"Bonjour rara 308w, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,19.0,3.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,53b869581f90d694ec82c5f690706968,5,"Petit Auchan qui depanne beaucoup, surtout les dimanches matin et/ou quand on na pas envie daller au grand Auchan de Plaisir .",il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes",il y a 3 ans,,0,26.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,2caf930e5333b59ba2869a361e945b90,5,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,5.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,f1149c2aa889c5126ca2585f4632a5ff,4,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,1.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,345a1767316604cdd39aefd22ca517d3,5,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,,,,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,e1cb6af610477f425e13d83b16d4ef2d,4,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,12.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,b5517ceb2f31d2b75649dd99964b9e79,4,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes",il y a 3 ans,,0,10.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,ddd54f552d6be39c9ea14fe721807ecf,5,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note.  Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes.",il y a 3 ans,,0,3.0,1.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,c89f6a9e1c0192b082aa7c6b0422f7f8,1,"Suite a mes achats de ce matin 26/01/2021, je suis tombe sur une caissiere mal lune, je me suis apercus depuis quelque temps quelle ne pouvait pas me piffres quelqu en soit la raison, une caissiere ne doit pas se permettre de dire aux clients que sils ne sont pas contents, ils peuvent aller faire leurs courses ailleurs, ce don, je ne manquerai pas puisquune autre enseigne va souvrir a la Clef St-Pierre. Cette caissiere sans doute investie dune mission pour faire marcher aux pas les clients, devraient avoir lintelligence de ne pas entacher le service du magasin, sauf evidemment si la direction lui permet... Jinvite donc cette direction a faire attention aux comportements de leurs employes. Pour le moment, je ne vous fais pas de lettre... Le client est roi ! Sans clients, vous allez grossier le rang des chomeurs, ce quil me fait dire que cette caissiere a juste un petit-pois dans la cervelle.",il y a 3 ans,,"Bonjour, Nous sommes desoles de votre mauvaise experience et de cet incident. Soucieux de nous ameliorer nous serions ravie d echanger avec vous lors de votre prochain passage dans notre magasin. Nhesitez pas a vous presenter a laccueil du magasin et a demander un entretien avec un responsable. Nous restons disponible et a votre ecoute. Lequipe dAuchan Trappes",il y a 3 ans,,3,162.0,115.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,138d2a1a789e4c670e28d2e6c55e34db,4,Bonne equipe,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute, et mettrons tout en  uvre pour atteindre la cinquieme etoile. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,9.0,12.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,bf533c3f8d0c8e521a7fd6cc5754cb99,4,"Magasin tres propre,bon acceuil caisse",il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et votre appreciation. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,53.0,1.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,a44ae5981760831093127ac41d8f001d,5,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et votre appreciation. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,52.0,5.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,e640c20cc248a631241aa6ee80d3a8c7,5,"Je conseille ce magasin ,",il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,3.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,85a5eb496fe3191a2a5dd0bad57aabc2,4,,il y a 3 ans,,"Bonjour, toute l equipe vous remercie de votre note et vous souhaite une bonne annee. Nous restons disponible pour repondre a vos questions, et mettrons tout en  uvre pour atteindre la cinquieme etoile. Lequipe Auchan Trappes",il y a 3 ans,,0,6.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,f2809f1c60d035ff368d755a9e5ce12f,3,,il y a 3 ans,,"Bonjour, merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,52.0,22.0,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,d95f9606564dc8c86c4238222b2030a0,5,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,1.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,19d5f8a4d512ddd6d414bde05784b0b4,1,,il y a 3 ans,,"Bonjour, merci davoir pris le temps de nous noter. Des choses vous manquent. N hesitez pas a revenir vers nous pour nous faire progresser et avoir la chance de mieux vous satisfaire. L equipe de trappes.",il y a 3 ans,,0,33.0,4.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,b92e1df76d1e9a851b6bad739144cc0c,3,"Pratique, mais manque des produits frais",il y a 3 ans,,"Bonjour, merci pour votre note. Votre experience dans notre magasin ne vous a pas completement convaincue et nous en sommes desoles. Nous esperons ameliorer nos 3 etoiles. n hesitez pas a venir en echanger avec nous lors de votre prochain passage. Lequipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,127.0,15.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,f9e867e83fa3e4a770073ad5814b6836,5,Tres beau magasin bien entretenu,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes vous souhaite une bonne annee 2021",il y a 3 ans,,0,16.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,c52d5b0b0a45721eae04d6bdda59b3bc,5,,il y a 3 ans,,"Bonjour, Toute lequipe dAuchan Trappes vous remercie pour cette note et vous souhaite une tres bonne annee.",il y a 3 ans,,0,91.0,23.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,330a536c267931bfb4487521fbfbe9d4,4,,il y a 3 ans,,"Bonjour, toute l equipe vous remercie de votre note et vous souhaite une bonne annee. Nous restons disponible pour repondre a vos questions, et mettrons tout en  uvre pour atteindre la cinquieme etoile. Lequipe Auchan Trappes",il y a 3 ans,,0,8.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,1b257cfd3e6a3f3b856613e26c02b8d5,4,,il y a 3 ans,,"Bonjour, toute l equipe vous remercie de votre note et vous souhaite une bonne annee. Nous restons disponible pour repondre a vos questions, et mettrons tout en  uvre pour atteindre la cinquieme etoile. Lequipe Auchan Trappes",il y a 3 ans,,0,17.0,6.0,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,04ad89dbf4bebfec911d3ef6983f7a42,2,,il y a 3 ans,,"Bonjour, Nous sommes desoles de votre mauvaise experience. Soucieux de nous ameliorer nous serions ravie d echanger avec vous lors de votre prochain passage dans notre magasin. Nous restons disponible et a votre ecoute. Lequipe dAuchan Trappes vous souhaite une bonne annee et espere vous revoir prochainement.",il y a 3 ans,,0,108.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,4cdd352da8d45eeedd54e158bb0ee6ad,4,,il y a 3 ans,,"Bonjour, toute l equipe vous remercie de votre note et vous souhaite une bonne annee. Nous restons disponible pour repondre a vos questions, et mettrons tout en  uvre pour atteindre la cinquieme etoile. Lequipe Auchan Trappes",il y a 3 ans,,0,12.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,da33a33f6f350a3f75cf20091704dc24,5,,il y a 3 ans,,"Bonjour, Toute lequipe dAuchan Trappes vous remercie pour cette note et vous souhaite une tres bonne annee.",il y a 3 ans,,0,6.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,89fc9227c0348d616eb2cc95182fb259,4,acces facile.large choix de produits,il y a 3 ans,,"Bonjour, toute l equipe vous remercie de votre note et vos appreciations. Nous restons disponible pour repondre a vos questions, et mettrons tout en  uvre pour atteindre la cinquieme etoile. Auchan Trappes",il y a 3 ans,,0,71.0,,True,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,bbb73228e76f392a7629f6e463d38c4f,5,Tres bien entretenu personnels agreable,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note et vos appreciations. Nous restons disponible et a votre ecoute. LEquipe dAuchan Trappes",il y a 3 ans,,0,15.0,,False,,,26280,2021-05-05 21:59:41.551227,2021
ChIJxaeGNnGE5kcRNtseod9PBfA,Auchan Supermarche Trappes,2f8ea1ccf4f1ff39bdb03dcc9011c4e7,4,,il y a 3 ans,,"Bonjour, Nous vous remercions pour votre note. nous continuerons nos efforts pour aller chercher la cinquieme etoile. Nous restons disponibles. LEquipe dAuchan trappes.",il y a 3 ans,,0,108.0,863.0,True,,,26280,2021-05-05 21:59:41.551227,2021
